Signals-> 0 1 2 3 4 5 6 7 8    9 10 11   12 13 14   15 16 17 18 19   20   21 22   23 24 25  26 27 28  29 30    31   32   33   34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52   

sample

-2009     0 0 0 1 0 0 1 0 8191 0 0  8191 0  0  4095 1  0  0  4h 8191 8191 0  0    0  0  4Ch 1  1  07h 2h 309Ch 5639 1600 1493 6  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 6800 
-2008     0 0 0 1 0 0 1 0 8191 0 0  8191 0  0  4095 1  0  0  4h 8191 8191 0  0    0  0  4Ch 1  1  07h 2h 309Ch 5639 1600 1543 6  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 6800 
-2007     0 0 0 1 0 0 1 0 8191 0 0  8191 0  0  4095 1  0  0  4h 8191 8191 0  0    0  0  4Ch 1  1  07h 2h 309Ch 5639 1600 1593 6  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 6800 
-2006     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1600 1651 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-2005     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1601 1701 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-2004     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1602 1751 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-2003     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1603 1801 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-2002     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1604 1851 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-2001     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1605 1901 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-2000     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1606 1951 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1999     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1607 2001 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1998     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1608 2051 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
-1997     1 0 0 0 0 0 1 0 8191 0 0  8191 0  0  0    1  0  1  4h 0    0    0  0    0  0  43h 1  1  07h 2h 0000h 0    1609 2101 7  0h 1  0  0  0  0  2  1  1  6  2  0  0  33 6  0  12 3350 
